33,6,1,9,20,21,20,1,1,1,273,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,6,1,1,20,21,20,1,1,1,158,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
44,4,2,4,9,21,21,1,1,1,177,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,3,1,6,20,20,20,1,1,1,200,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
44,3,3,3,20,21,20,1,1,1,172,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
47,6,1,3,9,21,20,1,1,1,176,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
57,9,1,9,9,20,20,1,1,1,211,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,6,1,3,9,21,20,1,1,1,214,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,4,3,4,9,21,20,1,1,1,1575,1,999,0,0,1.1,93.994,-36.4,4.857,5191,21
55,7,1,3,20,20,20,1,1,1,349,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,2,1,2,9,21,20,1,1,1,337,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
55,3,1,9,9,21,20,1,1,1,272,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,4,1,1,9,20,20,1,1,1,208,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
50,4,1,4,9,21,20,1,1,1,193,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
51,4,1,4,9,9,9,1,1,1,212,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
38,6,1,2,9,20,20,1,1,1,165,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
49,8,1,3,9,21,20,1,1,1,1042,1,999,0,0,1.1,93.994,-36.4,4.857,5191,21
38,7,2,3,20,20,21,1,1,1,20,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
31,6,3,2,20,20,20,1,1,1,246,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,3,1,6,20,20,20,1,1,1,529,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,6,1,3,20,21,21,1,1,1,192,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
49,7,1,1,20,20,20,1,1,1,1467,1,999,0,0,1.1,93.994,-36.4,4.857,5191,21
34,6,1,2,20,21,20,1,1,1,188,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,6,1,3,20,21,20,1,1,1,180,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
57,9,1,9,9,21,20,1,1,1,48,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
60,6,1,9,9,20,21,1,1,1,213,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,5,1,1,20,20,20,1,1,1,545,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,4,1,6,20,20,21,1,1,1,583,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
45,2,1,5,20,21,20,1,1,1,221,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,3,1,3,20,20,20,1,1,1,426,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
53,6,3,3,9,20,20,1,1,1,287,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,7,2,5,20,20,20,1,1,1,197,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
44,4,1,6,20,20,20,1,1,1,257,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
54,2,1,9,20,21,20,1,1,1,229,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
49,4,1,4,20,20,20,1,1,1,55,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
54,2,1,9,20,20,20,1,1,1,400,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
52,6,3,3,20,20,20,1,1,1,197,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
52,6,3,3,20,20,20,1,1,1,190,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,2,2,2,9,20,20,1,1,1,21,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,1,1,6,20,21,20,1,1,1,300,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,6,1,2,20,21,20,1,1,1,123,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,8,1,9,9,21,20,1,1,1,293,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,7,1,9,9,21,21,1,1,1,325,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
60,11,3,3,9,20,20,1,1,1,514,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
58,5,1,4,9,20,20,1,1,1,849,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,2,3,2,20,21,20,1,1,1,194,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
55,4,1,1,9,21,20,1,1,1,212,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,3,1,3,20,20,20,1,1,1,337,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,4,1,2,20,20,20,1,1,1,286,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
52,6,3,3,20,20,20,1,1,1,247,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
57,4,3,9,9,21,20,1,1,1,518,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,6,1,9,20,21,20,1,1,1,364,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
48,4,3,4,9,21,20,1,1,1,178,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,4,1,2,9,21,20,1,1,1,98,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
49,4,3,2,20,20,20,1,1,1,439,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,2,1,2,20,20,20,1,1,1,139,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
45,7,1,2,20,21,20,1,1,1,79,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
32,6,1,3,20,21,21,1,1,1,175,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,6,1,3,20,20,21,1,1,1,262,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
50,6,1,6,20,20,20,1,1,1,61,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
31,7,3,5,20,21,21,1,1,1,78,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,11,1,4,20,21,20,1,1,1,102,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,7,1,5,9,21,20,1,1,1,579,1,999,0,0,1.1,93.994,-36.4,4.857,5191,21
37,4,1,6,20,21,21,1,1,1,143,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,7,1,5,9,20,20,1,1,1,677,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,4,1,9,20,21,20,1,1,1,267,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,4,1,6,20,21,20,1,1,1,345,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
52,3,1,3,20,20,20,1,1,1,185,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,3,3,3,20,20,20,1,1,1,207,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,1,1,4,9,20,20,1,1,1,69,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,4,1,4,9,20,20,1,1,1,100,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,2,1,2,20,21,20,1,1,1,125,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
45,4,1,1,9,21,20,1,1,1,461,1,999,0,0,1.1,93.994,-36.4,4.857,5191,21
43,5,2,3,20,21,20,1,1,1,240,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,3,1,9,20,21,20,1,1,1,70,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,3,1,3,20,21,20,1,1,1,193,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
53,4,1,4,20,21,20,1,1,1,136,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
38,9,3,2,9,21,20,1,1,1,73,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,4,1,4,9,21,20,1,1,1,528,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,4,1,4,9,20,20,1,1,1,541,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,6,2,2,20,21,20,1,1,1,338,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,6,1,3,9,21,20,1,1,1,163,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
51,4,1,4,20,21,20,1,1,1,87,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
60,4,1,1,9,20,20,1,1,1,301,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,8,1,9,9,21,20,1,1,1,46,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,2,3,2,9,21,20,1,1,1,52,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,8,1,9,9,20,20,1,1,1,204,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,4,1,9,20,21,21,1,1,1,155,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,4,1,1,20,21,21,1,1,1,98,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
51,4,1,9,9,21,20,1,1,1,71,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
51,4,1,9,9,20,20,1,1,1,243,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,7,2,5,20,21,20,1,1,1,186,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
59,2,1,2,20,20,20,1,1,1,579,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
24,3,2,3,20,21,20,1,1,1,165,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,4,2,1,9,21,21,1,1,1,163,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,4,1,1,9,20,20,1,1,1,46,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,4,1,1,9,20,20,1,1,1,559,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,2,3,2,9,20,20,1,1,1,2033,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,8,1,6,20,20,20,1,1,1,85,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
38,2,1,2,20,21,21,1,1,1,506,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,6,3,9,9,20,20,1,1,1,114,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,4,1,9,20,20,20,1,1,1,114,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
54,3,3,3,20,21,20,1,1,1,843,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,4,1,2,9,20,21,1,1,1,181,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,2,1,2,9,20,20,1,1,1,427,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
45,7,1,3,20,21,21,1,1,1,292,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,6,2,3,9,20,20,1,1,1,192,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,2,1,2,20,20,20,1,1,1,93,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
46,3,1,1,20,20,20,1,1,1,128,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
44,2,1,2,20,21,21,1,1,1,107,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
51,6,2,6,20,20,20,1,1,1,303,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
28,2,1,2,20,21,20,1,1,1,81,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,4,1,1,20,20,20,1,1,1,270,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,7,1,2,20,20,20,1,1,1,228,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
46,4,1,6,9,21,20,1,1,1,240,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,4,1,1,20,21,21,1,1,1,673,2,999,0,0,1.1,93.994,-36.4,4.857,5191,21
36,6,1,3,20,21,20,1,1,1,233,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
54,4,1,4,9,20,20,1,1,1,102,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
57,3,1,3,20,20,20,1,1,1,461,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
51,7,1,6,9,20,20,1,1,1,250,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
54,11,1,2,9,20,20,1,1,1,130,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
49,4,1,4,9,20,20,1,1,1,252,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,6,1,3,20,21,20,1,1,1,138,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,7,1,5,20,20,20,1,1,1,412,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
38,4,2,1,20,21,20,1,1,1,179,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
45,3,3,3,20,20,20,1,1,1,19,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,7,1,3,20,20,20,1,1,1,228,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,4,2,1,9,21,20,1,1,1,55,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
48,4,1,4,20,21,20,1,1,1,717,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
37,6,1,2,9,21,20,1,1,1,313,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,4,2,1,9,20,20,1,1,1,289,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,6,1,1,9,21,20,1,1,1,683,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,4,1,6,20,21,20,1,1,1,1077,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,2,1,2,20,20,20,1,1,1,146,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
32,2,2,6,20,20,20,1,1,1,167,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,4,1,2,20,21,20,1,1,1,356,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,6,1,9,20,20,20,1,1,1,277,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
44,4,1,1,20,21,20,1,1,1,172,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,12,2,3,9,20,20,1,1,1,218,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,12,2,3,9,21,21,1,1,1,217,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,5,1,5,20,20,20,1,1,1,67,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,2,2,4,20,20,20,1,1,1,291,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,12,2,3,9,21,20,1,1,1,248,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,12,2,1,20,21,20,1,1,1,256,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
55,1,3,3,20,20,20,1,1,1,286,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
59,6,1,3,20,20,20,1,1,1,477,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
57,11,1,9,9,20,20,1,1,1,611,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,4,1,5,9,21,20,1,1,1,471,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,1,1,4,9,21,20,1,1,1,381,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
30,4,2,9,20,21,20,1,1,1,251,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
30,4,2,9,20,21,21,1,1,1,408,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
50,1,1,4,9,20,20,1,1,1,287,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,2,1,2,20,20,20,1,1,1,322,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,6,1,2,20,21,20,1,1,1,216,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,7,1,9,9,20,20,1,1,1,366,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,2,2,6,9,21,20,1,1,1,210,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
46,7,1,4,9,21,20,1,1,1,288,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,7,1,1,20,20,20,1,1,1,168,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
58,11,1,3,20,20,20,1,1,1,132,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,7,1,3,20,20,20,1,1,1,64,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
35,6,2,3,20,20,20,1,1,1,209,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,11,1,4,9,20,20,1,1,1,410,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
45,4,1,4,20,21,21,1,1,1,177,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,6,1,5,20,21,20,1,1,1,580,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
50,2,3,5,20,21,20,1,1,1,165,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
32,3,3,4,9,21,20,1,1,1,127,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
39,6,1,2,9,20,20,1,1,1,357,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
52,10,1,3,9,20,20,1,1,1,175,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
44,6,1,5,20,21,20,1,1,1,300,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
56,4,1,4,20,20,20,1,1,1,136,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
48,6,1,2,20,20,20,1,1,1,125,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,2,1,2,9,20,21,1,1,1,189,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,3,1,3,9,20,21,1,1,1,213,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
57,11,1,2,20,20,20,1,1,1,238,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,7,2,5,20,20,20,1,1,1,124,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,3,1,3,20,21,20,1,1,1,18,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,2,2,1,20,20,20,1,1,1,730,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
30,7,1,3,9,20,20,1,1,1,40,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,2,3,9,20,20,20,1,1,1,181,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
32,7,2,5,20,20,20,1,1,1,79,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,7,2,2,20,21,20,1,1,1,142,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,4,2,2,20,20,21,1,1,1,389,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,2,2,2,20,20,20,1,1,1,702,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
40,7,3,5,20,20,20,1,1,1,151,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
41,4,1,4,20,21,20,1,1,1,211,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
51,2,1,6,20,21,20,1,1,1,117,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
36,7,1,5,20,21,20,1,1,1,232,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
28,2,1,9,20,20,20,1,1,1,408,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
53,2,1,2,20,21,21,1,1,1,370,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
58,4,1,1,9,21,20,1,1,1,179,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
45,3,1,1,20,20,21,1,1,1,46,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,7,1,9,20,21,20,1,1,1,200,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,6,1,2,20,20,21,1,1,1,50,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
33,6,1,2,20,20,21,1,1,1,181,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
27,4,2,6,20,9,9,1,1,1,119,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,7,1,2,20,20,20,1,1,1,361,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
43,6,3,1,20,20,20,1,1,1,73,3,999,0,0,1.1,93.994,-36.4,4.857,5191,20
42,6,1,3,20,20,20,1,1,1,67,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
27,4,2,6,20,20,20,1,1,1,350,1,999,0,0,1.1,93.994,-36.4,4.857,5191,20
34,10,2,3,20,21,20,1,1,1,150,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
31,12,2,3,9,20,20,1,1,1,332,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
54,3,3,3,20,20,20,1,1,1,611,2,999,0,0,1.1,93.994,-36.4,4.857,5191,20
